level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	116	1	1	1	1783	1186	49	17	73.944923	1mm
2	1	117	0	0	0	1901	1186	49	17	-1	
3	1	117	1	0	0	1901	1186	49	17	-1	
4	1	117	1	1	0	1901	1186	49	17	-1	
5	1	117	1	1	1	1901	1186	49	17	73.944923	1mm
2	1	118	0	0	0	2020	1186	48	17	-1	
3	1	118	1	0	0	2020	1186	48	17	-1	
4	1	118	1	1	0	2020	1186	48	17	-1	
5	1	118	1	1	1	2020	1186	48	17	51.220646	1mm
2	1	119	0	0	0	2138	1186	48	17	-1	
3	1	119	1	0	0	2138	1186	48	17	-1	
4	1	119	1	1	0	2138	1186	48	17	-1	
5	1	119	1	1	1	2138	1186	48	17	51.220646	1mm
2	1	120	0	0	0	369	1262	113	30	-1	
3	1	120	1	0	0	369	1262	113	30	-1	
4	1	120	1	1	0	369	1262	113	30	-1	
5	1	120	1	1	1	369	1262	113	30	86.193802	DR_LO5
2	1	121	0	0	0	742	1262	310	31	-1	
3	1	121	1	0	0	742	1262	310	31	-1	
4	1	121	1	1	0	742	1262	310	31	-1	
5	1	121	1	1	1	742	1262	65	26	96.591675	MDF
5	1	121	1	1	2	822	1262	91	26	91.923904	19mm
5	1	121	1	1	3	926	1262	126	31	79.588806	AFQMxB
2	1	122	0	0	0	1239	1262	73	26	-1	
3	1	122	1	0	0	1239	1262	73	26	-1	
4	1	122	1	1	0	1239	1262	73	26	-1	
5	1	122	1	1	1	1239	1262	73	26	95.794106	2596
2	1	123	0	0	0	1439	1262	122	26	-1	
3	1	123	1	0	0	1439	1262	122	26	-1	
4	1	123	1	1	0	1439	1262	122	26	-1	
5	1	123	1	1	1	1439	1262	122	26	94.714355	382.666
2	1	124	0	0	0	1662	1262	32	26	-1	
3	1	124	1	0	0	1662	1262	32	26	-1	
4	1	124	1	1	0	1662	1262	32	26	-1	
5	1	124	1	1	1	1662	1262	32	26	96.715439	19
2	1	125	0	0	0	1755	1252	459	18	-1	
3	1	125	1	0	0	1755	1252	459	18	-1	
4	1	125	1	1	0	1755	1252	459	18	-1	
5	1	125	1	1	1	1755	1253	66	17	91.504044	Fineer
5	1	125	1	1	2	1829	1252	110	18	81.845207	eik|Fineer
5	1	125	1	1	3	1947	1252	110	18	57.120331	eik|Fineer
5	1	125	1	1	4	2066	1252	109	18	77.114220	eik|Fineer
5	1	125	1	1	5	2184	1252	30	18	93.103073	eik
2	1	126	0	0	0	2238	1266	105	18	-1	
3	1	126	1	0	0	2238	1266	105	18	-1	
4	1	126	1	1	0	2238	1266	105	18	-1	
5	1	126	1	1	1	2238	1266	105	18	92.572365	Standaard
2	1	127	0	0	0	1783	1281	49	17	-1	
3	1	127	1	0	0	1783	1281	49	17	-1	
4	1	127	1	1	0	1783	1281	49	17	-1	
5	1	127	1	1	1	1783	1281	49	17	68.498352	1mm
2	1	128	0	0	0	1901	1281	49	17	-1	
3	1	128	1	0	0	1901	1281	49	17	-1	
4	1	128	1	1	0	1901	1281	49	17	-1	
5	1	128	1	1	1	1901	1281	49	17	68.498352	1mm
2	1	129	0	0	0	2020	1281	48	17	-1	
3	1	129	1	0	0	2020	1281	48	17	-1	
4	1	129	1	1	0	2020	1281	48	17	-1	
5	1	129	1	1	1	2020	1281	48	17	32.248398	1mm
2	1	130	0	0	0	2138	1281	48	17	-1	
3	1	130	1	0	0	2138	1281	48	17	-1	
4	1	130	1	1	0	2138	1281	48	17	-1	
5	1	130	1	1	1	2138	1281	48	17	32.248398	1mm
2	1	131	0	0	0	150	1356	33	26	-1	
3	1	131	1	0	0	150	1356	33	26	-1	
4	1	131	1	1	0	150	1356	33	26	-1	
5	1	131	1	1	1	150	1356	33	26	96.928719	10
2	1	132	0	0	0	368	1356	115	30	-1	
3	1	132	1	0	0	368	1356	115	30	-1	
4	1	132	1	1	0	368	1356	115	30	-1	
5	1	132	1	1	1	368	1356	115	30	89.397583	DR_RO2
2	1	133	0	0	0	742	1356	310	31	-1	
3	1	133	1	0	0	742	1356	310	31	-1	
4	1	133	1	1	0	742	1356	310	31	-1	
5	1	133	1	1	1	742	1356	65	26	96.421532	MDF
5	1	133	1	1	2	822	1356	91	26	91.900169	19mm
5	1	133	1	1	3	926	1356	126	31	84.461197	AFQMxB
2	1	134	0	0	0	1239	1356	73	26	-1	
3	1	134	1	0	0	1239	1356	73	26	-1	
4	1	134	1	1	0	1239	1356	73	26	-1	
5	1	134	1	1	1	1239	1356	73	26	95.588844	2596
2	1	135	0	0	0	1437	1356	125	26	-1	
3	1	135	1	0	0	1437	1356	125	26	-1	
4	1	135	1	1	0	1437	1356	125	26	-1	
5	1	135	1	1	1	1437	1356	125	26	96.340302	431.667
2	1	136	0	0	0	1662	1356	32	26	-1	
3	1	136	1	0	0	1662	1356	32	26	-1	
4	1	136	1	1	0	1662	1356	32	26	-1	
5	1	136	1	1	1	1662	1356	32	26	96.781975	19
2	1	137	0	0	0	1755	1346	459	18	-1	
3	1	137	1	0	0	1755	1346	459	18	-1	
4	1	137	1	1	0	1755	1346	459	18	-1	
5	1	137	1	1	1	1755	1347	66	17	91.333435	Fineer
5	1	137	1	1	2	1829	1346	110	18	80.637192	eik|Fineer
5	1	137	1	1	3	1947	1346	110	18	60.834175	eik|Fineer
5	1	137	1	1	4	2066	1346	109	18	67.167366	eik|Fineer
5	1	137	1	1	5	2184	1346	30	18	92.696983	eik
2	1	138	0	0	0	1783	1375	49	17	-1	
3	1	138	1	0	0	1783	1375	49	17	-1	
4	1	138	1	1	0	1783	1375	49	17	-1	
5	1	138	1	1	1	1783	1375	49	17	73.944923	1mm
2	1	139	0	0	0	1901	1375	49	17	-1	
3	1	139	1	0	0	1901	1375	49	17	-1	
4	1	139	1	1	0	1901	1375	49	17	-1	
5	1	139	1	1	1	1901	1375	49	17	73.944923	1mm
2	1	140	0	0	0	2020	1375	48	17	-1	
3	1	140	1	0	0	2020	1375	48	17	-1	
4	1	140	1	1	0	2020	1375	48	17	-1	
5	1	140	1	1	1	2020	1375	48	17	51.220646	1mm
2	1	141	0	0	0	2138	1375	48	17	-1	
3	1	141	1	0	0	2138	1375	48	17	-1	
4	1	141	1	1	0	2138	1375	48	17	-1	
5	1	141	1	1	1	2138	1375	48	17	51.220646	1mm
2	1	142	0	0	0	2238	1360	105	18	-1	
3	1	142	1	0	0	2238	1360	105	18	-1	
4	1	142	1	1	0	2238	1360	105	18	-1	
5	1	142	1	1	1	2238	1360	105	18	92.717186	Standaard
2	1	143	0	0	0	150	1451	27	26	-1	
3	1	143	1	0	0	150	1451	27	26	-1	
4	1	143	1	1	0	150	1451	27	26	-1	
5	1	143	1	1	1	150	1451	27	26	96.688812	11
2	1	144	0	0	0	368	1451	116	30	-1	
3	1	144	1	0	0	368	1451	116	30	-1	
4	1	144	1	1	0	368	1451	116	30	-1	
5	1	144	1	1	1	368	1451	116	30	79.478714	DR_RO4
2	1	145	0	0	0	742	1451	310	31	-1	
3	1	145	1	0	0	742	1451	310	31	-1	
4	1	145	1	1	0	742	1451	310	31	-1	
5	1	145	1	1	1	742	1451	65	26	96.591675	MDF
5	1	145	1	1	2	822	1451	91	26	91.923904	19mm
5	1	145	1	1	3	926	1451	126	31	79.588806	AFQMxB
2	1	146	0	0	0	1239	1451	73	26	-1	
3	1	146	1	0	0	1239	1451	73	26	-1	
4	1	146	1	1	0	1239	1451	73	26	-1	
5	1	146	1	1	1	1239	1451	73	26	95.794106	2596
2	1	147	0	0	0	1439	1451	123	26	-1	
3	1	147	1	0	0	1439	1451	123	26	-1	
4	1	147	1	1	0	1439	1451	123	26	-1	
5	1	147	1	1	1	1439	1451	123	26	94.748901	382.667
2	1	148	0	0	0	1662	1451	32	26	-1	
3	1	148	1	0	0	1662	1451	32	26	-1	
4	1	148	1	1	0	1662	1451	32	26	-1	
5	1	148	1	1	1	1662	1451	32	26	96.715439	19
2	1	149	0	0	0	1755	1441	459	18	-1	
3	1	149	1	0	0	1755	1441	459	18	-1	
4	1	149	1	1	0	1755	1441	459	18	-1	
5	1	149	1	1	1	1755	1442	66	17	91.504044	Fineer
5	1	149	1	1	2	1829	1441	110	18	81.845207	eik|Fineer
5	1	149	1	1	3	1947	1441	110	18	57.120331	eik|Fineer
5	1	149	1	1	4	2066	1441	109	18	77.114220	eik|Fineer
5	1	149	1	1	5	2184	1441	30	18	93.103073	eik
2	1	150	0	0	0	1783	1470	49	17	-1	
3	1	150	1	0	0	1783	1470	49	17	-1	
4	1	150	1	1	0	1783	1470	49	17	-1	
5	1	150	1	1	1	1783	1470	49	17	68.498352	1mm
2	1	151	0	0	0	1901	1470	49	17	-1	
3	1	151	1	0	0	1901	1470	49	17	-1	
4	1	151	1	1	0	1901	1470	49	17	-1	
5	1	151	1	1	1	1901	1470	49	17	68.498352	1mm
2	1	152	0	0	0	2020	1470	48	17	-1	
3	1	152	1	0	0	2020	1470	48	17	-1	
4	1	152	1	1	0	2020	1470	48	17	-1	
5	1	152	1	1	1	2020	1470	48	17	32.248398	1mm
2	1	153	0	0	0	2138	1470	48	17	-1	
3	1	153	1	0	0	2138	1470	48	17	-1	
4	1	153	1	1	0	2138	1470	48	17	-1	
5	1	153	1	1	1	2138	1470	48	17	32.248398	1mm
2	1	154	0	0	0	2238	1455	105	18	-1	
3	1	154	1	0	0	2238	1455	105	18	-1	
4	1	154	1	1	0	2238	1455	105	18	-1	
5	1	154	1	1	1	2238	1455	105	18	92.572365	Standaard
2	1	155	0	0	0	1755	1535	459	18	-1	
3	1	155	1	0	0	1755	1535	459	18	-1	
4	1	155	1	1	0	1755	1535	459	18	-1	
5	1	155	1	1	1	1755	1536	66	17	91.333435	Fineer
5	1	155	1	1	2	1829	1535	110	18	80.637192	eik|Fineer
5	1	155	1	1	3	1947	1535	110	18	60.834175	eik|Fineer
5	1	155	1	1	4	2066	1535	109	18	67.167366	eik|Fineer
5	1	155	1	1	5	2184	1535	30	18	92.696983	eik
2	1	156	0	0	0	150	1545	32	26	-1	
3	1	156	1	0	0	150	1545	32	26	-1	
4	1	156	1	1	0	150	1545	32	26	-1	
5	1	156	1	1	1	150	1545	32	26	96.875992	12
2	1	157	0	0	0	368	1545	116	30	-1	
3	1	157	1	0	0	368	1545	116	30	-1	
4	1	157	1	1	0	368	1545	116	30	-1	
5	1	157	1	1	1	368	1545	116	30	86.279160	DR_RO6
2	1	158	0	0	0	742	1545	310	31	-1	
3	1	158	1	0	0	742	1545	310	31	-1	
4	1	158	1	1	0	742	1545	310	31	-1	
5	1	158	1	1	1	742	1545	65	26	96.421532	MDF
5	1	158	1	1	2	822	1545	91	26	91.900169	19mm
5	1	158	1	1	3	926	1545	126	31	84.461197	AFQMxB
2	1	159	0	0	0	1239	1545	73	26	-1	
3	1	159	1	0	0	1239	1545	73	26	-1	
4	1	159	1	1	0	1239	1545	73	26	-1	
5	1	159	1	1	1	1239	1545	73	26	95.588844	2596
2	1	160	0	0	0	1439	1545	122	26	-1	
3	1	160	1	0	0	1439	1545	122	26	-1	
4	1	160	1	1	0	1439	1545	122	26	-1	
5	1	160	1	1	1	1439	1545	122	26	95.028458	382.666
2	1	161	0	0	0	1662	1545	32	26	-1	
3	1	161	1	0	0	1662	1545	32	26	-1	
4	1	161	1	1	0	1662	1545	32	26	-1	
5	1	161	1	1	1	1662	1545	32	26	96.781975	19
2	1	162	0	0	0	1783	1564	49	17	-1	
3	1	162	1	0	0	1783	1564	49	17	-1	
4	1	162	1	1	0	1783	1564	49	17	-1	
5	1	162	1	1	1	1783	1564	49	17	73.944923	1mm
2	1	163	0	0	0	1901	1564	49	17	-1	
3	1	163	1	0	0	1901	1564	49	17	-1	
4	1	163	1	1	0	1901	1564	49	17	-1	
5	1	163	1	1	1	1901	1564	49	17	73.944923	1mm
2	1	164	0	0	0	2020	1564	48	17	-1	
3	1	164	1	0	0	2020	1564	48	17	-1	
4	1	164	1	1	0	2020	1564	48	17	-1	
5	1	164	1	1	1	2020	1564	48	17	51.220646	1mm
2	1	165	0	0	0	2138	1564	48	17	-1	
3	1	165	1	0	0	2138	1564	48	17	-1	
4	1	165	1	1	0	2138	1564	48	17	-1	
5	1	165	1	1	1	2138	1564	48	17	51.220646	1mm
2	1	166	0	0	0	2238	1549	105	18	-1	
3	1	166	1	0	0	2238	1549	105	18	-1	
4	1	166	1	1	0	2238	1549	105	18	-1	
5	1	166	1	1	1	2238	1549	105	18	92.717186	Standaard
2	1	167	0	0	0	1755	1630	459	18	-1	
3	1	167	1	0	0	1755	1630	459	18	-1	
4	1	167	1	1	0	1755	1630	459	18	-1	
5	1	167	1	1	1	1755	1631	66	17	90.723801	Fineer
5	1	167	1	1	2	1829	1630	110	18	78.868073	eik|Fineer
5	1	167	1	1	3	1947	1630	110	18	55.216824	eik|Fineer
5	1	167	1	1	4	2066	1630	109	18	75.696671	eik|Fineer
5	1	167	1	1	5	2184	1630	30	18	93.082153	eik
2	1	168	0	0	0	150	1640	32	26	-1	
3	1	168	1	0	0	150	1640	32	26	-1	
4	1	168	1	1	0	150	1640	32	26	-1	
5	1	168	1	1	1	150	1640	32	26	96.847794	13
2	1	169	0	0	0	379	1640	94	26	-1	
3	1	169	1	0	0	379	1640	94	26	-1	
4	1	169	1	1	0	379	1640	94	26	-1	
5	1	169	1	1	1	379	1640	94	26	93.116379	Paslat
2	1	170	0	0	0	742	1640	310	31	-1	
3	1	170	1	0	0	742	1640	310	31	-1	
4	1	170	1	1	0	742	1640	310	31	-1	
5	1	170	1	1	1	742	1640	65	26	96.591675	MDF
5	1	170	1	1	2	822	1640	91	26	91.923904	19mm
5	1	170	1	1	3	926	1640	126	31	79.588806	AFQMxB
2	1	171	0	0	0	1239	1640	73	26	-1	
3	1	171	1	0	0	1239	1640	73	26	-1	
4	1	171	1	1	0	1239	1640	73	26	-1	
5	1	171	1	1	1	1239	1640	73	26	96.624786	2770
2	1	172	0	0	0	1473	1640	54	26	-1	
3	1	172	1	0	0	1473	1640	54	26	-1	
4	1	172	1	1	0	1473	1640	54	26	-1	
5	1	172	1	1	1	1473	1640	54	26	96.834923	200
2	1	173	0	0	0	1662	1640	32	26	-1	
3	1	173	1	0	0	1662	1640	32	26	-1	
4	1	173	1	1	0	1662	1640	32	26	-1	
5	1	173	1	1	1	1662	1640	32	26	96.715439	19
2	1	174	0	0	0	1783	1658	49	17	-1	
3	1	174	1	0	0	1783	1658	49	17	-1	
4	1	174	1	1	0	1783	1658	49	17	-1	
5	1	174	1	1	1	1783	1658	49	17	68.498352	1mm
2	1	175	0	0	0	1901	1658	49	17	-1	
3	1	175	1	0	0	1901	1658	49	17	-1	
4	1	175	1	1	0	1901	1658	49	17	-1	
5	1	175	1	1	1	1901	1658	49	17	68.498352	1mm
2	1	176	0	0	0	2020	1658	48	17	-1	
3	1	176	1	0	0	2020	1658	48	17	-1	
4	1	176	1	1	0	2020	1658	48	17	-1	
5	1	176	1	1	1	2020	1658	48	17	32.248398	1mm
2	1	177	0	0	0	2138	1658	48	17	-1	
3	1	177	1	0	0	2138	1658	48	17	-1	
4	1	177	1	1	0	2138	1658	48	17	-1	
5	1	177	1	1	1	2138	1658	48	17	32.248398	1mm
2	1	178	0	0	0	2238	1644	105	18	-1	
3	1	178	1	0	0	2238	1644	105	18	-1	
4	1	178	1	1	0	2238	1644	105	18	-1	
5	1	178	1	1	1	2238	1644	105	18	92.572365	Standaard
2	1	179	0	0	0	150	1734	33	26	-1	
3	1	179	1	0	0	150	1734	33	26	-1	
4	1	179	1	1	0	150	1734	33	26	-1	
5	1	179	1	1	1	150	1734	33	26	96.788063	14
2	1	180	0	0	0	405	1734	40	26	-1	
3	1	180	1	0	0	405	1734	40	26	-1	
4	1	180	1	1	0	405	1734	40	26	-1	
5	1	180	1	1	1	405	1734	40	26	96.739304	RG
2	1	181	0	0	0	742	1734	310	31	-1	
3	1	181	1	0	0	742	1734	310	31	-1	
4	1	181	1	1	0	742	1734	310	31	-1	
5	1	181	1	1	1	742	1734	65	26	96.421532	MDF
5	1	181	1	1	2	822	1734	91	26	91.900169	19mm
5	1	181	1	1	3	926	1734	126	31	84.461197	AFQMxB
2	1	182	0	0	0	1239	1734	73	26	-1	
3	1	182	1	0	0	1239	1734	73	26	-1	
4	1	182	1	1	0	1239	1734	73	26	-1	
5	1	182	1	1	1	1239	1734	73	26	96.925110	2118
2	1	183	0	0	0	1450	1734	103	26	-1	
3	1	183	1	0	0	1450	1734	103	26	-1	
4	1	183	1	1	0	1450	1734	103	26	-1	
5	1	183	1	1	1	1450	1734	103	26	96.216438	1007.7
2	1	184	0	0	0	1662	1734	32	26	-1	
3	1	184	1	0	0	1662	1734	32	26	-1	
4	1	184	1	1	0	1662	1734	32	26	-1	
5	1	184	1	1	1	1662	1734	32	26	96.781975	19
2	1	185	0	0	0	2238	1738	105	18	-1	
3	1	185	1	0	0	2238	1738	105	18	-1	
4	1	185	1	1	0	2238	1738	105	18	-1	
5	1	185	1	1	1	2238	1738	105	18	92.717186	Standaard
2	1	186	0	0	0	1755	1819	459	18	-1	
3	1	186	1	0	0	1755	1819	459	18	-1	
4	1	186	1	1	0	1755	1819	459	18	-1	
5	1	186	1	1	1	1755	1820	66	17	90.723801	Fineer
5	1	186	1	1	2	1829	1819	110	18	78.868073	eik|Fineer
5	1	186	1	1	3	1947	1819	110	18	55.216824	eik|Fineer
5	1	186	1	1	4	2066	1819	109	18	75.696671	eik|Fineer
5	1	186	1	1	5	2184	1819	30	18	93.082153	eik
2	1	187	0	0	0	2238	1819	105	18	-1	
3	1	187	1	0	0	2238	1819	105	18	-1	
4	1	187	1	1	0	2238	1819	105	18	-1	
5	1	187	1	1	1	2238	1819	105	18	92.852036	Standaard
2	1	188	0	0	0	150	1829	32	26	-1	
3	1	188	1	0	0	150	1829	32	26	-1	
4	1	188	1	1	0	150	1829	32	26	-1	
5	1	188	1	1	1	150	1829	32	26	96.993271	15
2	1	189	0	0	0	385	1829	82	26	-1	
3	1	189	1	0	0	385	1829	82	26	-1	
4	1	189	1	1	0	385	1829	82	26	-1	
5	1	189	1	1	1	385	1829	82	26	96.986595	Front
2	1	190	0	0	0	742	1829	310	31	-1	
3	1	190	1	0	0	742	1829	310	31	-1	
4	1	190	1	1	0	742	1829	310	31	-1	
5	1	190	1	1	1	742	1829	65	26	95.516663	MDF
5	1	190	1	1	2	819	1829	94	26	91.336014	23mm
5	1	190	1	1	3	926	1829	126	31	81.026161	AFQMxB
2	1	191	0	0	0	1239	1829	73	26	-1	
3	1	191	1	0	0	1239	1829	73	26	-1	
4	1	191	1	1	0	1239	1829	73	26	-1	
5	1	191	1	1	1	1239	1829	73	26	96.886765	2086
2	1	192	0	0	0	1473	1829	54	26	-1	
3	1	192	1	0	0	1473	1829	54	26	-1	
4	1	192	1	1	0	1473	1829	54	26	-1	
5	1	192	1	1	1	1473	1829	54	26	96.970741	970
2	1	193	0	0	0	1659	1829	34	26	-1	
3	1	193	1	0	0	1659	1829	34	26	-1	
4	1	193	1	1	0	1659	1829	34	26	-1	
5	1	193	1	1	1	1659	1829	34	26	96.906837	23
2	1	194	0	0	0	1783	1847	49	17	-1	
3	1	194	1	0	0	1783	1847	49	17	-1	
4	1	194	1	1	0	1783	1847	49	17	-1	
5	1	194	1	1	1	1783	1847	49	17	68.498352	1mm
2	1	195	0	0	0	1901	1847	49	17	-1	
3	1	195	1	0	0	1901	1847	49	17	-1	
4	1	195	1	1	0	1901	1847	49	17	-1	
5	1	195	1	1	1	1901	1847	49	17	68.498352	1mm
2	1	196	0	0	0	2020	1847	48	17	-1	
3	1	196	1	0	0	2020	1847	48	17	-1	
4	1	196	1	1	0	2020	1847	48	17	-1	
5	1	196	1	1	1	2020	1847	48	17	32.248398	1mm
2	1	197	0	0	0	2138	1847	48	17	-1	
3	1	197	1	0	0	2138	1847	48	17	-1	
4	1	197	1	1	0	2138	1847	48	17	-1	
5	1	197	1	1	1	2138	1847	48	17	32.248398	1mm
2	1	198	0	0	0	2276	1846	32	18	-1	
3	1	198	1	0	0	2276	1846	32	18	-1	
4	1	198	1	1	0	2276	1846	32	18	-1	
5	1	198	1	1	1	2276	1846	32	18	96.970917	Dik
2	1	199	0	0	0	1755	1913	105	18	-1	
3	1	199	1	0	0	1755	1913	105	18	-1	
4	1	199	1	1	0	1755	1913	105	18	-1	
5	1	199	1	1	1	1755	1914	66	17	91.753349	Fineer
5	1	199	1	1	2	1829	1913	31	18	92.640442	eik
2	1	200	0	0	0	2238	1913	105	18	-1	
3	1	200	1	0	0	2238	1913	105	18	-1	
4	1	200	1	1	0	2238	1913	105	18	-1	
5	1	200	1	1	1	2238	1913	105	18	92.717186	Standaard
2	1	201	0	0	0	150	1923	33	26	-1	
3	1	201	1	0	0	150	1923	33	26	-1	
4	1	201	1	1	0	150	1923	33	26	-1	
5	1	201	1	1	1	150	1923	33	26	96.974892	16
2	1	202	0	0	0	362	1923	126	30	-1	
3	1	202	1	0	0	362	1923	126	30	-1	
4	1	202	1	1	0	362	1923	126	30	-1	
5	1	202	1	1	1	362	1923	126	30	92.755905	AANV_R
2	1	203	0	0	0	776	1923	242	26	-1	
3	1	203	1	0	0	776	1923	242	26	-1	
4	1	203	1	1	0	776	1923	242	26	-1	
5	1	203	1	1	1	776	1923	66	26	94.310699	MDF
5	1	203	1	1	2	855	1923	92	26	90.213768	31mm
5	1	203	1	1	3	963	1923	55	26	90.213768	BxB
2	1	204	0	0	0	1207	1923	140	26	-1	
3	1	204	1	0	0	1207	1923	140	26	-1	
4	1	204	1	1	0	1207	1923	140	26	-1	
5	1	204	1	1	1	1207	1923	140	26	91.818527	1019.917
2	1	205	0	0	0	1472	1923	54	26	-1	
3	1	205	1	0	0	1472	1923	54	26	-1	
4	1	205	1	1	0	1472	1923	54	26	-1	
5	1	205	1	1	1	1472	1923	54	26	96.836617	493
2	1	206	0	0	0	1661	1923	28	26	-1	
3	1	206	1	0	0	1661	1923	28	26	-1	
4	1	206	1	1	0	1661	1923	28	26	-1	
5	1	206	1	1	1	1661	1923	28	26	95.788681	31
2	1	207	0	0	0	1783	1942	49	17	-1	
3	1	207	1	0	0	1783	1942	49	17	-1	
4	1	207	1	1	0	1783	1942	49	17	-1	
5	1	207	1	1	1	1783	1942	49	17	73.944923	1mm
2	1	208	0	0	0	2276	1941	32	18	-1	
3	1	208	1	0	0	2276	1941	32	18	-1	
4	1	208	1	1	0	2276	1941	32	18	-1	
5	1	208	1	1	1	2276	1941	32	18	96.982315	Dik
2	1	209	0	0	0	1755	2008	223	18	-1	
3	1	209	1	0	0	1755	2008	223	18	-1	
4	1	209	1	1	0	1755	2008	223	18	-1	
5	1	209	1	1	1	1755	2009	66	17	91.479301	Fineer
5	1	209	1	1	2	1829	2008	110	18	82.453804	eik|Fineer
5	1	209	1	1	3	1947	2008	31	18	93.263832	eik
2	1	210	0	0	0	2238	2008	105	18	-1	
3	1	210	1	0	0	2238	2008	105	18	-1	
4	1	210	1	1	0	2238	2008	105	18	-1	
5	1	210	1	1	1	2238	2008	105	18	92.852036	Standaard
2	1	211	0	0	0	150	2018	33	26	-1	
3	1	211	1	0	0	150	2018	33	26	-1	
4	1	211	1	1	0	150	2018	33	26	-1	
5	1	211	1	1	1	150	2018	33	26	96.797318	17
2	1	212	0	0	0	407	2018	37	26	-1	
3	1	212	1	0	0	407	2018	37	26	-1	
4	1	212	1	1	0	407	2018	37	26	-1	
5	1	212	1	1	1	407	2018	37	26	96.989624	BC
2	1	213	0	0	0	776	2018	242	26	-1	
3	1	213	1	0	0	776	2018	242	26	-1	
4	1	213	1	1	0	776	2018	242	26	-1	
5	1	213	1	1	1	776	2018	66	26	94.979912	MDF
5	1	213	1	1	2	855	2018	92	26	90.379150	31mm
5	1	213	1	1	3	963	2018	55	26	89.969284	BxB
2	1	214	0	0	0	1214	2018	122	26	-1	
3	1	214	1	0	0	1214	2018	122	26	-1	
4	1	214	1	1	0	1214	2018	122	26	-1	
5	1	214	1	1	1	1214	2018	122	26	95.794594	837.333
2	1	215	0	0	0	1474	2018	52	26	-1	
3	1	215	1	0	0	1474	2018	52	26	-1	
4	1	215	1	1	0	1474	2018	52	26	-1	
5	1	215	1	1	1	1474	2018	52	26	96.463173	509
2	1	216	0	0	0	1661	2018	28	26	-1	
3	1	216	1	0	0	1661	2018	28	26	-1	
4	1	216	1	1	0	1661	2018	28	26	-1	
5	1	216	1	1	1	1661	2018	28	26	95.654724	31
2	1	217	0	0	0	1783	2036	49	17	-1	
3	1	217	1	0	0	1783	2036	49	17	-1	
4	1	217	1	1	0	1783	2036	49	17	-1	
5	1	217	1	1	1	1783	2036	49	17	68.498352	1mm
2	1	218	0	0	0	1901	2036	49	17	-1	
3	1	218	1	0	0	1901	2036	49	17	-1	
4	1	218	1	1	0	1901	2036	49	17	-1	
5	1	218	1	1	1	1901	2036	49	17	68.498352	1mm
2	1	219	0	0	0	2276	2035	32	18	-1	
3	1	219	1	0	0	2276	2035	32	18	-1	
4	1	219	1	1	0	2276	2035	32	18	-1	
5	1	219	1	1	1	2276	2035	32	18	96.970917	Dik
2	1	220	0	0	0	1755	2102	223	18	-1	
3	1	220	1	0	0	1755	2102	223	18	-1	
4	1	220	1	1	0	1755	2102	223	18	-1	
5	1	220	1	1	1	1755	2103	66	17	90.549896	Fineer
5	1	220	1	1	2	1829	2102	110	18	84.359940	eik|Fineer
5	1	220	1	1	3	1947	2102	31	18	93.255829	eik
2	1	221	0	0	0	2238	2102	105	18	-1	
3	1	221	1	0	0	2238	2102	105	18	-1	
4	1	221	1	1	0	2238	2102	105	18	-1	
5	1	221	1	1	1	2238	2102	105	18	92.717186	Standaard
2	1	222	0	0	0	150	2112	33	26	-1	
3	1	222	1	0	0	150	2112	33	26	-1	
4	1	222	1	1	0	150	2112	33	26	-1	
5	1	222	1	1	1	150	2112	33	26	96.937141	18
2	1	223	0	0	0	407	2112	37	26	-1	
3	1	223	1	0	0	407	2112	37	26	-1	
4	1	223	1	1	0	407	2112	37	26	-1	
5	1	223	1	1	1	407	2112	37	26	96.966049	BC
2	1	224	0	0	0	776	2112	242	26	-1	
3	1	224	1	0	0	776	2112	242	26	-1	
4	1	224	1	1	0	776	2112	242	26	-1	
5	1	224	1	1	1	776	2112	66	26	94.310699	MDF
5	1	224	1	1	2	855	2112	92	26	90.213768	31mm
5	1	224	1	1	3	963	2112	55	26	90.213768	BxB
2	1	225	0	0	0	1214	2112	122	26	-1	
3	1	225	1	0	0	1214	2112	122	26	-1	
4	1	225	1	1	0	1214	2112	122	26	-1	
5	1	225	1	1	1	1214	2112	122	26	94.902092	739.333
2	1	226	0	0	0	1474	2112	52	26	-1	
3	1	226	1	0	0	1474	2112	52	26	-1	
4	1	226	1	1	0	1474	2112	52	26	-1	
5	1	226	1	1	1	1474	2112	52	26	96.883293	599
2	1	227	0	0	0	1661	2112	28	26	-1	
3	1	227	1	0	0	1661	2112	28	26	-1	
4	1	227	1	1	0	1661	2112	28	26	-1	
5	1	227	1	1	1	1661	2112	28	26	95.788681	31
2	1	228	0	0	0	1783	2131	49	17	-1	
3	1	228	1	0	0	1783	2131	49	17	-1	
4	1	228	1	1	0	1783	2131	49	17	-1	
5	1	228	1	1	1	1783	2131	49	17	73.944923	1mm
2	1	229	0	0	0	1901	2131	49	17	-1	
3	1	229	1	0	0	1901	2131	49	17	-1	
4	1	229	1	1	0	1901	2131	49	17	-1	
5	1	229	1	1	1	1901	2131	49	17	73.944923	1mm
2	1	230	0	0	0	2276	2130	32	18	-1	
3	1	230	1	0	0	2276	2130	32	18	-1	
4	1	230	1	1	0	2276	2130	32	18	-1	
5	1	230	1	1	1	2276	2130	32	18	96.982315	Dik
2	1	231	0	0	0	1755	2197	223	18	-1	
3	1	231	1	0	0	1755	2197	223	18	-1	
