Id;Info;Length;Width;Thickness;Number;Quantity
640;MDF 19mm EikAwerenxB;2800;2070;19;640;4;0;4;4;0;0;0;0;0;0;              ;0;0
641;MDF 19mm EikAwerenxB;2560;1255;19;640;5;0;5;5;0;0;0;0;0;0;              ;0;0
650;MDF 19mm AFQMxB;2800;2070;19;650;35;0;35;35;0;0;0;0;0;0;              ;0;0
651;MDF 19mm AFQMxB;2520;1250;19;650;0;0;0;0;0;0;0;0;0;0;              ;0;0
652;MDF 19mm AFQMxB Deuren;3050;1250;19;650;17;0;17;17;0;0;0;0;0;0;              ;0;0
653;HSP 19mm BxB;1990;610;19;720;69;0;69;69;0;0;0;0;0;0;PM91436       ;0;0
654;MDF 19mm AFQMxROOD;3050;1300;19;650;7;0;7;7;0;0;0;0;0;0;              ;0;0
655;MDF 19mm AFQMxB S1-S5;2550;1250;19;651;8;0;8;8;0;0;0;0;0;0;              ;0;0
660;MDF 23mm AFQMxB;2800;2070;23;660;43;0;43;43;0;0;0;0;0;0;              ;0;0
661;MDF 23mm AFQMxAFQM;2800;2070;23;661;12;0;12;12;0;0;0;0;0;0;              ;0;0
662;MDF 23mm BxB;2800;2070;23;662;6;0;6;6;0;0;0;0;0;0;              ;0;0
663;MDF 23mm AFQMxAFQM;2545;1215;23;661;10;0;10;10;0;0;0;0;0;0;              ;0;0
664;MDF 23mm BxB;3050;1310;23;662;0;0;0;0;0;0;0;0;0;0;              ;0;0
665;MDF 31mm AFQMxB;2800;2070;31;665;28;0;28;28;0;0;0;0;0;0;              ;0;0
666;MDF 31mm AFQMxAFQM;2800;2070;31;666;9;0;9;9;0;0;0;0;0;0;              ;0;0
667;MDF 31mm BxB;2800;2070;31;667;1;0;1;1;0;0;0;0;0;0;              ;0;0
668;MDF 31mm BxB;3050;1220;31;667;0;0;0;0;0;0;0;0;0;0;              ;0;0
669;MDF 31mm Eik Gerookt;2800;2070;31;669;0;0;0;0;0;0;0;0;0;0;              ;0;0
670;MDF Zwart 19mm KrakAwxB;2800;1240;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
671;MDF Zwart 19mm KrakAwxB;1835;800;19;670;91;0;91;91;0;0;0;0;0;0;              ;0;0
672;MDF Zwart 19mm KrakAwxB;2445;800;19;670;85;0;85;85;0;0;0;0;0;0;              ;0;0
673;MDF Zwart 19mm KrakAwxB;3050;1220;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
674;MDF Zwart 19mm KrakAwxB;2800;830;19;670;1;0;1;1;0;0;0;0;0;0;              ;0;0
675;MDF Zwart 19mm NOOTxNOOT;3050;1220;19;675;0;0;0;0;0;0;0;0;0;0;              ;0;0
676;MDF Zwart 19mm NOOTxNOOT;3050;1310;19;675;0;0;0;0;0;0;0;0;0;0;              ;0;0
677;MDF Zwart 23mm BxB;1500;1225;23;677;0;0;0;0;0;0;0;0;0;0;Gedraaid      ;0;0
678;MDF Zwart 19mm KrakAwxB;3170;1310;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
680;MDF Zwart 31mm KrakAwxB;2800;1400;31;680;13;0;13;13;0;0;0;0;0;0;              ;0;0
681;MDF Zwart 31mm KrakAwxB;2800;1240;31;681;35;0;35;35;0;0;0;0;0;0;              ;0;0
682;MDF Zwart 31mm KrakAwxB;2800;830;31;682;25;0;25;25;0;0;0;0;0;0;              ;0;0
690;FineerPlaat A Bloom;2655;470;19;690;40;0;40;40;0;0;0;0;0;0;              ;0;0
691;FineerPlaat A Intense;2650;469;23;691;21;0;21;21;0;0;0;0;0;0;              ;0;0
692;FineerPlaat Int/bloom;1835;469;19;692;60;0;60;60;0;0;0;0;0;0;              ;0;0
693;FineerPlaat Int/bloom;3045;469;19;692;30;0;30;30;0;0;0;0;0;0;              ;0;0
700;HSP 13mm BxB;2800;2070;13;700;0;0;0;0;0;0;0;0;0;0;              ;0;0
710;HSP 17mm BxB;2800;2070;17;710;38;0;38;38;0;0;0;0;0;0;              ;0;0
720;HSP 19mm BxB;2800;2070;19;720;0;0;0;0;0;0;0;0;0;0;              ;0;0
721;HSP 17mm BxR;2800;2070;17;721;7;0;7;7;0;0;0;0;0;0;              ;0;0
730;HSP 23mm BxB;2800;2070;23;730;37;0;37;37;0;0;0;0;0;0;GP30384       ;0;0
731;HSP 23mm BxB;3050;1250;23;730;0;0;0;0;0;0;0;0;0;0;              ;0;0
1001;BRUT MDF 30MM;2070;1145;30;140;1;1;1;1;0;0;0;0;0;0;              ;0;0
1002;HSP 18mm MelaminxMelamin wit;2350;2070;18;440;1;1;1;1;0;0;0;0;0;0;keukens       ;0;0
1003;MDF 19mm BxB GROEN;1930;1245;19;430;1;1;1;1;0;0;0;0;0;0;              ;0;0
1005;Bureau;3050;800;18;400;1;1;1;1;0;0;0;0;0;0;project       ;0;0
1008;MDF 13mm Ceder Sigaar;2424;870;13;460;1;1;1;1;0;0;0;0;0;0;sigaar        ;0;0
1009;Dekplaat MDF 22MM;2070;1330;22;32;1;1;1;1;0;0;0;0;0;0;              ;0;0
