730;HSP 23mm BxB;2800;2070;23;730;12;0;12;12;0;0;0;0;0;0;HOOFD NR      ;0;0
731;HSP 25mm MELxMEL wit;2800;2070;25;731;25;0;25;25;0;0;0;0;0;0;HOOFD NR      ;0;0
732;HSP 18mm MELxMEL wit;2800;2070;18;732;95;0;95;95;0;0;0;0;0;0;HOOFD NR      ;0;0
733;HSP 32mm MELxMEL wit;2800;2070;32;733;13;0;13;13;0;0;0;0;0;0;HOOFD NR      ;0;0
734;HSP 12mm MELxMEL wit;2800;2070;12;734;97;0;97;97;0;0;0;0;0;0;HOOFD NR      ;0;0
735;HSP 28mm MELxMEL wit;2800;2070;28;735;15;0;15;15;0;0;0;0;0;0;HOOFD NR      ;0;0
736;HSP 18mm MELxMEL zwart;2800;2070;18;736;46;0;46;46;0;0;0;0;0;0;HOOFD NR      ;0;0
737;HSP 12mm MELxMEL zwart;2800;2070;12;737;45;0;45;45;0;0;0;0;0;0;HOOFD NR      ;0;0
738;HSP 25mm MELxMEL zwart;2800;2070;25;738;19;0;19;19;0;0;0;0;0;0;HOOFD NR      ;0;0
739;HSP 28mm MELxMEL zwart;2800;2070;28;739;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
740;HSP BxB 26mm;2800;2070;26;740;19;0;19;19;0;0;0;0;0;0;HOOFD NR      ;0;0
741;HSP 32mm MELxMEL zwart;2800;2070;32;741;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
760;HSP 39mm BxB;2795;2065;39;760;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
999;OPGELET PLAATS NIET AANPASSEN BLUSVAT;2800;1575;1;999;1;0;1;1;0;0;0;0;0;0;              ;0;0
1001;HSP 28mm MELxMEL wit;2800;1220;28;735;2;1;2;2;0;0;0;0;0;0;              ;0;0
1002;BRUT MDF 18MM GROEN;1820;1080;18;134;1;1;1;1;0;0;0;0;0;0;              ;0;0
1003;MULTI 15mm Sokkel;2440;850;15;257;1;1;1;1;0;0;0;0;0;0;;0;0
1004;BRUT MDF 25MM ZWART;2480;2070;25;135;1;1;1;1;0;0;0;0;0;0;              ;0;0
1005;MULTI BERK 15mm;2500;810;15;252;1;1;1;1;0;0;0;0;0;0;              ;0;0
1006;BRUT MDF 30MM;1400;990;30;140;1;1;1;1;0;0;0;0;0;0;              ;0;0
1007;BRUT MDF 25MM ZWART;2800;855;25;135;1;1;1;1;0;0;0;0;0;0;              ;0;0
1008;HSP 25mm MELxMEL wit;2070;1640;25;731;1;1;1;1;0;0;0;0;0;0;              ;0;0
